incident_id,threat_id,asset_id,employee_id,detection_time,status,time_to_resolve_hours,data_breached_gb,financial_impact_k
357,2,6,9,2023-03-21 14:18:34.560393,Resolved,80,0.0,33.83
358,1,15,15,2023-03-07 06:05:58.560393,Resolved,117,0.0,14.5
359,3,19,2,2025-03-31 14:06:08.560393,Resolved,11,32.01,563.88
360,1,9,14,2024-12-23 14:20:33.560393,Resolved,72,8.03,62.26
361,2,29,8,2022-05-18 12:08:38.560393,Resolved,37,47.89,395.53
362,1,20,10,2023-08-06 06:53:52.560393,Resolved,55,0.0,61.37
363,2,13,12,2024-03-12 20:31:22.560393,Resolved,26,0.0,98.61
364,3,23,4,2023-05-05 11:22:43.560393,Resolved,34,103.28,1121.79
365,1,22,8,2021-02-09 09:25:22.560393,Resolved,45,36.7,615.12
366,4,38,5,2023-08-30 19:52:09.560393,Closed,110,0.0,11.21
367,2,22,15,2020-09-17 21:14:20.560393,Closed,152,0.0,31.69
368,2,40,8,2023-10-30 05:54:43.560393,Resolved,34,0.0,31.12
369,1,37,1,2022-02-20 07:18:30.560393,Resolved,35,31.97,486.28
370,2,1,8,2023-12-24 14:28:41.560393,Investigating,113,0.0,20.86
371,5,4,9,2021-08-21 04:21:20.560393,Resolved,19,26.92,802.54
372,1,6,8,2021-06-01 17:33:45.560393,Closed,37,0.0,22.21
373,2,29,12,2021-10-20 04:28:47.560393,Closed,137,0.0,40.65
374,1,47,5,2020-11-05 02:28:32.560393,Resolved,33,0.0,13.53
375,2,40,9,2022-08-16 21:19:18.560393,Resolved,80,0.0,15.1
376,1,3,14,2024-11-12 01:44:29.560393,Resolved,72,0.0,12.14
377,5,11,1,2021-06-02 14:53:29.560393,Closed,295,8.33,263.65
378,1,38,5,2024-10-12 20:25:56.560393,Resolved,134,0.0,10.2
379,5,18,4,2020-08-25 17:56:20.560393,Resolved,35,111.21,1370.91
380,2,26,1,2024-03-28 04:39:46.560393,Resolved,30,62.25,832.26
381,1,33,13,2023-08-28 22:28:36.560393,Resolved,49,0.0,19.35
382,1,43,8,2023-02-06 11:55:33.560393,Resolved,53,22.17,355.18
383,3,8,6,2022-03-01 01:16:45.560393,Resolved,127,0.0,49.26
384,1,32,6,2025-05-07 03:21:30.560393,Resolved,3,0.0,19.83
385,3,15,10,2024-01-20 05:40:14.560393,Resolved,13,32.78,401.69
386,2,48,12,2025-01-23 13:44:16.560393,Resolved,347,16.25,839.5
387,2,11,9,2020-12-08 15:42:15.560393,Closed,29,2.2,109.51
388,3,32,6,2023-04-17 21:20:05.560393,Resolved,68,200.96,2190.45
389,2,46,6,2024-01-24 03:21:39.560393,Closed,75,0.0,37.05
390,4,19,4,2020-12-21 06:38:41.560393,Resolved,240,30.12,1162.67
391,1,32,3,2024-09-17 10:09:18.560393,Resolved,27,0.0,15.11
392,1,31,9,2023-09-04 22:41:50.560393,Investigating,21,9.46,231.92
393,2,40,1,2021-09-19 08:23:26.560393,Resolved,101,38.12,795.4
394,3,27,6,2022-05-05 11:21:12.560393,Resolved,189,28.33,1041.43
395,2,30,9,2022-04-24 23:53:36.560393,Resolved,14,0.0,27.66
396,4,31,1,2023-04-17 20:47:34.560393,Closed,68,72.15,1526.3
397,1,14,7,2022-05-11 00:53:25.560393,Resolved,39,0.0,14.87
398,5,3,1,2022-03-29 15:55:39.560393,Resolved,126,0.0,39.65
399,1,14,9,2020-11-30 18:53:06.560393,Resolved,22,0.0,13.03
400,2,39,3,2021-04-04 22:16:04.560393,Resolved,112,145.81,1269.06
401,1,27,13,2022-05-21 02:21:59.560393,Investigating,26,22.34,313.17
402,1,45,1,2021-03-10 20:25:39.560393,Closed,45,22.87,600.29
403,2,35,2,2024-02-23 02:05:33.560393,Resolved,31,0.0,47.31
404,4,50,2,2022-11-22 03:25:17.560393,Resolved,69,92.77,1588.79
405,5,35,12,2024-05-18 06:32:40.560393,Closed,230,0.0,34.52
406,3,13,8,2023-04-26 19:46:36.560393,Resolved,330,15.94,635.62
407,2,7,3,2022-03-11 06:25:27.560393,Resolved,87,0.0,62.6
408,5,20,2,2023-03-25 09:47:04.560393,Resolved,8,43.24,658.54
409,1,12,6,2025-05-02 13:01:46.560393,Resolved,24,7.82,589.98
410,5,40,14,2023-11-15 18:39:27.560393,Closed,125,0.0,72.31
411,3,47,1,2023-07-20 17:07:21.560393,Resolved,39,4.73,132.35
412,1,18,9,2021-05-12 05:23:42.560393,Closed,22,34.55,486.83
413,2,27,10,2023-01-08 11:40:35.560393,Resolved,121,2.52,68.1
414,2,38,9,2021-11-11 09:17:43.560393,Resolved,3,0.0,12.49
415,1,14,9,2022-08-19 13:52:23.560393,Resolved,7,0.0,9.48
416,3,44,13,2021-06-20 09:12:15.560393,Resolved,330,0.0,64.09
417,2,12,7,2024-05-21 17:53:02.560393,Resolved,46,29.4,1050.66
418,1,43,6,2025-01-01 18:03:27.560393,Resolved,114,0.0,11.59
419,1,25,6,2021-03-22 13:26:42.560393,Closed,16,0.0,13.37
420,1,38,1,2021-11-16 02:25:58.560393,Resolved,85,0.0,13.35
421,1,50,6,2023-02-20 05:39:42.560393,Resolved,35,0.0,7.03
422,1,33,6,2025-02-08 14:24:30.560393,Resolved,22,0.0,16.72
423,1,24,8,2020-08-25 22:11:22.560393,Resolved,27,0.0,8.18
424,2,31,8,2024-06-28 15:51:39.560393,Resolved,71,20.05,1093.56
425,1,24,7,2023-03-05 01:48:39.560393,Closed,23,0.0,28.64
426,2,11,1,2023-04-30 16:40:34.560393,Resolved,59,0.89,62.54
427,1,23,4,2024-03-03 11:46:26.560393,Resolved,80,68.23,1156.91
428,1,44,8,2021-04-25 10:38:36.560393,Resolved,17,0.0,11.95
429,5,24,9,2025-03-18 14:47:52.560393,Resolved,107,0.0,27.43
430,1,18,8,2022-02-05 22:12:34.560393,Resolved,56,46.92,1722.46
431,4,9,5,2021-07-29 20:18:14.560393,Resolved,36,0.0,50.66
432,1,39,3,2021-03-11 18:00:50.560393,Resolved,93,0.0,9.9
433,5,34,9,2022-01-26 19:32:45.560393,Resolved,1476,0.0,92.81
434,2,50,7,2021-10-18 11:06:48.560393,Resolved,563,7.02,223.75
435,2,50,10,2023-06-23 11:44:13.560393,Resolved,6,0.0,34.65
436,2,42,12,2022-07-16 22:27:52.560393,Resolved,8,0.0,69.67
437,1,7,1,2021-03-07 06:32:20.560393,Resolved,7,0.0,14.41
438,1,15,4,2021-07-25 00:18:28.560393,Resolved,52,0.0,17.54
439,2,35,13,2022-12-06 13:24:37.560393,Resolved,97,31.02,549.58
440,1,27,7,2025-06-22 16:20:01.560393,Resolved,36,0.0,14.07
441,5,21,3,2022-11-13 00:06:09.560393,Resolved,87,0.0,29.57
442,3,24,15,2022-06-22 14:11:18.560393,Closed,90,138.65,3967.88
443,1,3,11,2022-07-25 02:24:19.560393,Resolved,39,0.0,15.68
444,2,34,13,2021-03-28 02:44:50.560393,Resolved,140,0.0,30.11
445,3,12,11,2021-06-27 08:42:15.560393,Resolved,1616,10.09,640.49
446,1,24,6,2024-07-04 00:42:46.560393,Resolved,141,0.0,4.92
447,2,45,11,2021-04-22 22:50:55.560393,Resolved,204,0.0,36.81
448,4,28,9,2024-09-03 06:59:35.560393,Resolved,306,3.52,164.05
449,3,3,8,2024-09-11 18:31:05.560393,Resolved,49,64.72,987.76
450,1,46,9,2023-03-15 05:43:14.560393,Resolved,6,10.89,224.75
451,1,41,12,2021-03-26 15:03:25.560393,Resolved,32,0.0,11.69
452,3,19,14,2022-05-02 09:02:07.560393,Resolved,677,0.0,125.81
453,3,19,9,2020-11-24 21:57:52.560393,Resolved,300,0.0,44.86
454,5,17,9,2023-07-25 22:20:50.560393,Resolved,49,0.0,58.82
455,2,4,10,2025-03-20 10:27:09.560393,Resolved,51,3.41,233.37
456,2,17,6,2021-07-29 01:02:12.560393,Resolved,92,23.82,429.79
457,2,47,2,2022-07-23 23:31:18.560393,Resolved,65,0.0,54.58
458,1,21,1,2020-12-29 05:25:52.560393,Resolved,18,18.29,365.91
459,1,36,15,2025-06-26 00:53:16.560393,Resolved,121,14.67,332.16
460,1,8,1,2022-06-25 12:04:27.560393,Closed,42,21.54,517.45
461,1,35,10,2023-09-25 13:08:49.560393,Resolved,18,0.0,10.37
462,1,22,5,2025-04-17 06:49:01.560393,Resolved,11,0.0,38.55
463,2,50,1,2022-08-28 03:49:08.560393,Closed,43,0.0,44.2
464,2,17,5,2025-04-11 08:27:16.560393,Resolved,27,28.09,601.98
465,1,10,8,2024-05-23 14:46:47.560393,Resolved,27,0.0,9.09
466,2,21,11,2021-04-05 00:03:43.560393,Resolved,80,50.55,3286.37
467,1,17,11,2024-10-13 00:30:31.560393,Resolved,27,16.83,396.6
468,2,41,13,2021-10-08 11:40:07.560393,Resolved,37,0.0,75.89
469,1,49,11,2025-01-31 08:12:52.560393,Resolved,22,0.0,32.23
470,5,30,2,2022-01-28 08:02:49.560393,Resolved,52,0.0,35.96
471,2,19,7,2023-09-18 10:06:20.560393,Closed,69,0.0,44.17
472,2,27,10,2022-05-09 05:40:52.560393,Resolved,45,0.0,11.0
473,1,7,9,2024-01-04 17:02:04.560393,Resolved,44,0.0,25.65
474,1,42,9,2023-04-09 18:28:10.560393,Resolved,33,4.71,119.04
475,1,35,4,2021-09-23 12:03:56.560393,Resolved,10,0.0,22.93
476,1,45,8,2024-11-18 21:12:48.560393,Closed,28,26.23,529.69
477,2,35,8,2024-11-14 09:25:05.560393,Resolved,27,36.13,717.36
478,3,50,12,2024-01-07 00:18:05.560393,Resolved,29,99.68,1635.7
479,1,7,6,2023-11-20 05:15:51.560393,Resolved,76,0.0,15.82
480,1,38,2,2024-11-17 20:19:21.560393,Resolved,225,6.37,165.57
481,1,21,6,2021-03-01 18:44:46.560393,Investigating,43,0.0,18.35
482,2,38,1,2024-10-20 21:25:03.560393,Resolved,116,0.0,27.79
483,1,46,2,2025-02-08 12:24:05.560393,Resolved,14,0.0,22.57
484,3,42,5,2022-06-27 17:57:30.560393,Closed,30,56.78,1120.19
485,2,16,5,2020-08-19 12:33:00.560393,Resolved,39,0.0,37.64
486,5,41,12,2024-03-03 08:14:12.560393,Resolved,831,0.0,39.86
487,1,16,12,2024-07-01 00:29:06.560393,Resolved,50,9.57,370.07
488,1,45,13,2023-08-30 03:31:41.560393,Resolved,27,0.0,4.89
489,1,49,3,2024-05-17 03:59:43.560393,Resolved,12,0.0,18.33
490,1,35,13,2021-04-19 12:35:00.560393,Resolved,32,14.02,99.47
491,1,48,1,2025-03-22 04:52:32.560393,Resolved,61,0.0,8.3
492,1,8,15,2020-08-23 12:06:32.560393,Closed,22,38.03,1267.43
493,5,3,14,2021-04-13 18:04:36.560393,Resolved,6,21.99,228.1
494,2,5,4,2021-05-31 07:26:26.560393,Resolved,24,0.84,44.91
495,1,41,6,2020-10-02 12:18:59.560393,Resolved,60,0.0,26.57
496,1,12,9,2024-10-28 04:47:06.560393,Resolved,29,3.22,74.26
497,4,20,13,2023-07-25 23:02:48.560393,Resolved,79,9.17,116.07
498,1,48,14,2023-11-24 14:18:23.560393,Resolved,42,0.0,15.07
499,1,10,6,2024-07-29 04:58:08.560393,Resolved,39,0.0,18.44
500,2,35,9,2022-07-29 06:20:29.560393,Resolved,107,0.0,37.99
501,1,44,8,2020-11-06 21:52:31.560393,Closed,12,1.72,58.52
502,1,16,12,2024-11-01 05:03:36.560393,Resolved,9,0.0,35.62
503,3,17,4,2024-03-17 19:31:43.560393,Resolved,112,135.15,2819.74
504,1,36,12,2024-05-04 18:47:32.560393,Resolved,14,2.01,67.04
505,1,17,7,2021-07-03 00:37:39.560393,Resolved,110,0.0,29.46
506,1,43,1,2023-07-02 11:48:22.560393,Closed,20,49.13,336.19
507,5,15,7,2024-08-14 16:21:40.560393,Resolved,7,0.0,46.94
508,1,50,6,2021-02-14 16:36:56.560393,Resolved,40,0.0,18.26
509,2,28,13,2021-10-11 00:13:10.560393,Resolved,109,3.78,72.12
510,1,29,1,2024-05-10 08:06:48.560393,Resolved,9,0.0,20.05
511,1,6,1,2024-05-19 02:27:27.560393,Resolved,24,0.0,13.67
512,3,19,15,2020-10-23 21:51:31.560393,Resolved,283,0.0,34.98
513,2,48,11,2024-03-19 12:33:49.560393,Closed,28,0.0,50.48
514,2,7,10,2020-10-13 02:38:17.560393,Investigating,150,0.0,17.28
515,5,25,9,2021-06-02 19:13:29.560393,Resolved,230,5.39,101.86
516,1,27,10,2024-03-24 02:43:20.560393,Resolved,45,0.0,15.72
517,5,9,8,2022-03-12 05:30:51.560393,Resolved,382,0.0,68.77
518,3,42,13,2024-02-17 04:21:43.560393,Resolved,183,0.0,20.11
519,4,38,9,2021-03-12 03:53:31.560393,Resolved,545,0.0,82.53
520,1,31,5,2022-05-18 12:57:17.560393,Resolved,16,0.0,10.89
521,5,1,9,2022-07-09 07:10:08.560393,Closed,92,6.43,205.51
522,1,32,1,2021-08-25 15:39:59.560393,Resolved,43,27.6,474.23
523,3,48,11,2020-11-23 23:59:46.560393,Resolved,12,0.0,64.71
524,1,39,9,2023-09-06 00:37:06.560393,Closed,59,12.27,214.57
525,1,40,13,2023-01-21 01:54:38.560393,Resolved,27,0.0,6.24
526,2,13,8,2023-12-12 15:38:19.560393,Resolved,54,0.0,29.41
527,4,11,9,2023-11-18 16:08:08.560393,Closed,19,0.0,64.72
528,5,39,6,2021-05-30 03:05:23.560393,Resolved,57,0.0,52.7
529,1,41,1,2023-05-21 04:37:21.560393,Resolved,37,0.0,11.59
530,2,12,4,2022-05-18 10:37:48.560393,Resolved,94,0.0,46.95
531,3,4,13,2024-12-07 09:07:31.560393,Resolved,592,23.92,764.95
532,3,38,10,2024-03-17 22:45:52.560393,Resolved,103,0.0,36.19
533,1,10,6,2021-07-28 00:02:22.560393,Resolved,22,0.0,9.04
534,5,12,14,2024-11-27 00:29:15.560393,Resolved,261,19.51,350.98
535,1,36,8,2024-09-19 18:42:39.560393,Investigating,28,0.0,6.97
536,4,25,8,2021-12-03 18:53:51.560393,Resolved,16,0.0,27.85
537,1,11,15,2025-03-19 23:24:42.560393,Resolved,28,0.0,3.52
538,1,20,14,2021-05-28 09:03:22.560393,Resolved,58,0.0,9.06
539,4,11,3,2023-11-21 16:39:53.560393,Resolved,47,1.85,74.04
540,5,35,10,2020-10-11 04:46:00.560393,Resolved,23,61.48,1285.46
541,2,21,4,2021-03-13 21:32:46.560393,Closed,81,9.29,177.86
542,2,3,10,2025-03-18 10:23:11.560393,Resolved,31,11.55,728.91
543,1,1,5,2022-08-16 06:35:21.560393,Resolved,44,0.0,18.78
544,1,6,1,2022-01-23 04:08:37.560393,Closed,42,0.0,18.35
545,1,49,12,2024-11-23 21:32:27.560393,Closed,34,0.0,16.65
546,1,45,3,2020-10-12 23:13:40.560393,Resolved,31,0.0,9.74
547,5,42,9,2022-05-21 19:38:17.560393,Resolved,442,0.0,44.11
548,5,22,13,2022-01-21 06:57:11.560393,Resolved,55,16.52,377.95
549,1,46,3,2023-10-16 14:18:40.560393,Closed,59,13.54,163.23
550,2,23,11,2025-04-09 22:07:07.560393,Resolved,61,11.55,233.69
551,1,42,11,2022-07-12 19:20:28.560393,Resolved,59,0.0,30.88
552,1,44,2,2022-12-08 05:39:38.560393,Resolved,40,1.84,34.9
553,1,36,2,2024-05-05 13:37:44.560393,Resolved,172,0.0,22.57
554,2,34,13,2021-09-05 21:34:21.560393,Closed,25,0.0,22.0
555,5,40,3,2023-05-17 16:20:45.560393,Resolved,26,0.0,23.03
556,1,31,12,2023-08-22 18:58:19.560393,Resolved,13,34.91,1360.44
557,2,28,3,2021-11-12 07:05:23.560393,Resolved,21,0.0,15.99
558,1,33,13,2024-11-05 11:14:49.560393,Resolved,15,0.0,7.03
559,2,12,7,2020-10-23 05:19:27.560393,Investigating,132,3.13,112.46
560,1,27,6,2023-11-19 18:41:12.560393,Resolved,29,0.0,6.89
561,5,13,8,2022-07-16 00:33:57.560393,Resolved,203,17.35,577.71
562,2,35,6,2021-04-05 22:37:10.560393,Resolved,60,26.27,481.35
563,2,32,8,2022-08-17 07:33:03.560393,Resolved,37,0.0,19.89
564,3,35,2,2020-10-04 12:47:52.560393,Resolved,5,86.47,1429.19
565,2,7,6,2023-06-25 08:08:45.560393,Resolved,58,0.0,52.02
566,1,40,10,2025-07-18 12:28:31.560393,Resolved,24,13.76,530.07
567,1,40,15,2022-10-02 17:18:35.560393,Resolved,20,0.0,16.66
568,2,20,8,2023-08-29 12:41:00.560393,Resolved,82,29.36,671.17
569,2,50,14,2025-07-16 07:08:42.560393,Resolved,154,0.0,21.68
570,1,47,6,2024-01-29 04:40:35.560393,Resolved,23,3.92,57.71
571,1,21,6,2022-07-07 10:49:08.560393,Resolved,31,0.0,6.48
572,2,27,8,2022-04-19 06:09:51.560393,Resolved,20,11.69,96.56
573,1,34,10,2024-01-27 14:18:55.560393,Resolved,122,0.0,28.3
574,4,2,10,2024-05-10 20:36:24.560393,Resolved,14,11.82,671.94
575,2,33,5,2024-04-17 16:58:54.560393,Resolved,43,4.8,85.64
576,2,11,14,2022-03-27 03:39:45.560393,Resolved,134,0.0,20.0
577,1,33,4,2021-12-08 20:35:58.560393,Resolved,50,0.0,43.83
578,5,33,1,2020-12-29 01:31:23.560393,Resolved,16,17.72,461.22
579,1,22,6,2023-07-28 10:12:28.560393,Resolved,9,0.0,26.49
580,5,7,11,2023-05-20 16:34:17.560393,Closed,67,0.0,22.13
581,2,30,8,2025-06-01 04:45:12.560393,Resolved,79,0.0,12.93
582,1,21,8,2023-06-10 01:13:21.560393,Resolved,26,0.0,13.09
583,1,4,1,2025-07-04 13:38:42.560393,Resolved,9,1.43,63.55
584,4,25,7,2020-10-10 05:05:46.560393,Resolved,54,0.0,22.18
585,1,48,2,2022-05-22 18:14:18.560393,Resolved,26,0.0,27.51
586,1,44,5,2025-07-29 03:46:03.560393,Resolved,25,0.0,18.93
587,1,49,8,2022-02-06 07:12:00.560393,Resolved,16,9.97,275.43
588,1,8,13,2024-03-23 21:16:46.560393,Resolved,21,0.0,28.7
589,1,27,9,2020-11-16 06:21:59.560393,Resolved,56,6.15,327.37
590,1,41,4,2025-07-09 21:05:01.560393,Resolved,30,0.0,6.66
591,1,3,9,2020-12-31 20:28:08.560393,Resolved,15,48.63,1138.26
592,1,11,13,2022-09-22 23:05:43.560393,Resolved,26,5.47,94.16
593,1,49,11,2023-10-25 17:22:05.560393,Resolved,124,0.0,5.83
594,2,21,4,2022-11-15 03:22:53.560393,Closed,474,0.0,16.02
595,1,48,2,2020-12-26 16:30:40.560393,Resolved,5,0.0,12.78
596,5,47,14,2021-11-10 20:01:44.560393,Resolved,12,0.0,23.56
597,2,42,1,2020-09-10 03:35:59.560393,Resolved,1,0.0,30.05
598,2,26,12,2021-01-25 06:11:38.560393,Resolved,160,26.04,278.39
599,4,18,6,2022-08-28 04:30:02.560393,Closed,275,0.0,43.93
600,1,41,5,2024-04-14 13:58:02.560393,Resolved,55,0.0,5.17
601,1,45,8,2023-10-13 23:33:43.560393,Resolved,82,0.0,6.29
602,4,11,7,2024-03-04 18:20:32.560393,Resolved,56,0.0,81.06
603,1,29,1,2020-12-02 07:06:00.560393,Resolved,27,0.0,16.83
604,2,10,8,2020-08-30 18:11:23.560393,Resolved,13,0.0,147.62
605,3,50,1,2025-03-24 12:37:50.560393,Resolved,129,12.84,157.16
606,2,3,8,2025-02-23 23:08:17.560393,Resolved,18,0.0,35.65
607,1,3,2,2023-07-23 23:24:47.560393,Resolved,49,0.0,10.68
608,2,26,9,2024-11-18 13:09:39.560393,Closed,64,69.09,1845.59
609,1,8,6,2024-05-27 15:07:27.560393,Investigating,38,0.0,6.54
610,1,38,10,2023-03-03 02:33:20.560393,Resolved,19,0.0,10.16
611,3,11,8,2024-07-05 02:38:02.560393,Resolved,114,13.17,423.64
612,2,14,9,2024-12-04 19:34:46.560393,Resolved,180,26.51,395.22
613,2,14,9,2024-02-09 01:49:56.560393,Resolved,25,0.0,44.35
614,5,50,6,2021-05-10 05:32:11.560393,Resolved,56,48.21,384.66
615,1,34,8,2025-01-09 17:17:34.560393,Closed,15,0.0,4.92
616,1,12,3,2024-11-23 09:02:07.560393,Resolved,4,2.26,74.27
617,2,26,7,2021-11-03 02:10:05.560393,Resolved,85,70.43,1660.69
618,5,31,1,2023-03-21 01:09:53.560393,Investigating,70,94.31,2213.24
619,1,45,5,2022-02-28 06:40:54.560393,Resolved,114,11.61,121.26
620,4,20,1,2023-05-01 09:13:31.560393,Resolved,450,76.66,562.15
621,2,32,1,2024-02-24 17:26:39.560393,Resolved,32,21.14,158.6
622,3,30,11,2020-08-11 05:15:01.560393,Resolved,33,15.47,228.17
623,2,24,8,2024-03-15 19:06:21.560393,Closed,130,0.0,31.64
624,2,41,3,2020-11-10 17:46:10.560393,Resolved,58,2.58,155.71
625,2,6,8,2024-12-02 10:19:06.560393,Resolved,69,25.53,1745.36
626,1,6,6,2023-06-30 12:10:45.560393,Resolved,54,0.0,7.14
627,2,6,6,2023-07-25 14:52:02.560393,Resolved,12,36.69,792.36
628,1,29,8,2022-11-21 14:39:38.560393,Resolved,14,0.0,5.12
629,1,33,6,2024-12-03 23:34:07.560393,Closed,54,0.0,24.04
630,1,29,3,2024-04-22 16:59:00.560393,Resolved,11,0.0,13.57
631,2,42,11,2025-02-22 20:59:05.560393,Resolved,44,5.03,293.11
632,2,17,13,2022-05-17 00:16:00.560393,Resolved,49,18.21,241.74
633,1,3,5,2021-04-07 21:06:57.560393,Resolved,52,0.0,11.06
634,1,40,10,2022-04-12 19:11:20.560393,Resolved,22,8.85,237.55
635,1,31,12,2024-09-04 09:27:08.560393,Resolved,24,0.0,7.19
636,1,22,3,2021-11-09 20:04:31.560393,Resolved,49,0.0,7.87
637,4,15,8,2021-09-16 19:59:30.560393,Investigating,16,2.39,110.85
638,5,7,6,2023-03-09 23:49:39.560393,Resolved,103,0.0,38.11
639,2,6,2,2021-05-25 18:36:32.560393,Resolved,29,27.63,230.26
640,2,23,13,2025-07-07 23:13:06.560393,Resolved,25,23.71,380.47
641,3,35,5,2021-10-24 19:08:14.560393,Resolved,23,18.16,226.33
642,2,16,1,2021-01-18 15:25:39.560393,Resolved,530,7.07,89.02
643,2,5,2,2022-08-17 16:06:51.560393,Resolved,49,3.55,122.22
644,1,25,1,2021-09-10 21:29:06.560393,Resolved,5,1.38,69.49
645,1,28,7,2024-02-11 11:30:18.560393,Resolved,45,0.0,22.47
646,2,20,5,2024-08-17 22:56:57.560393,Resolved,312,42.2,709.7
647,1,20,9,2023-11-09 08:38:18.560393,Resolved,97,23.49,363.58
648,1,27,11,2025-08-06 22:54:11.560393,Investigating,20,0.0,26.53
649,5,12,15,2022-09-27 14:17:37.560393,Resolved,200,0.0,39.06
650,2,18,9,2022-04-04 23:05:36.560393,Closed,14,0.0,23.45
651,1,43,1,2023-02-28 11:03:30.560393,Resolved,17,48.42,1037.52
652,5,14,1,2024-10-04 08:42:10.560393,Resolved,152,6.79,207.37
653,1,47,14,2023-08-05 10:23:21.560393,Resolved,52,0.0,12.9
654,1,7,10,2023-01-25 11:36:39.560393,Resolved,38,0.0,7.4
655,1,4,14,2021-12-18 11:28:07.560393,Closed,10,11.67,74.58
656,2,46,6,2025-05-17 21:17:48.560393,Resolved,13,0.0,17.42
657,2,49,1,2022-07-03 06:29:13.560393,Resolved,34,0.0,50.17
658,1,21,8,2024-12-03 05:20:35.560393,Resolved,72,6.96,198.06
659,4,25,9,2022-09-30 12:00:29.560393,Resolved,121,0.0,47.16
660,1,28,8,2021-12-01 06:42:39.560393,Closed,17,0.0,15.69
661,1,46,8,2021-07-19 19:06:52.560393,Resolved,48,2.88,86.63
662,1,17,8,2022-04-30 13:42:39.560393,Closed,26,40.58,967.2
663,1,10,1,2023-03-18 17:36:56.560393,Resolved,99,0.75,37.61
664,1,47,8,2021-04-08 02:21:00.560393,Resolved,14,0.0,19.98
665,1,23,7,2021-01-07 12:00:36.560393,Resolved,11,14.75,309.48
666,3,32,9,2020-12-27 17:40:25.560393,Resolved,550,0.0,54.06
667,1,44,1,2021-07-09 07:11:57.560393,Resolved,50,1.4,30.14
668,5,40,12,2021-01-18 04:45:17.560393,Resolved,102,15.95,437.12
669,1,3,14,2021-06-06 16:03:22.560393,Resolved,44,0.0,35.22
670,1,31,2,2024-02-27 16:19:49.560393,Resolved,71,0.0,4.43
671,2,21,4,2022-07-11 02:31:46.560393,Resolved,18,15.4,300.01
672,1,19,6,2024-11-10 06:24:40.560393,Closed,69,0.0,19.37
673,5,37,13,2020-12-04 08:15:32.560393,Resolved,198,4.92,320.65
674,1,47,9,2020-09-26 03:24:29.560393,Resolved,15,1.58,34.32
675,1,15,15,2023-04-06 16:52:02.560393,Resolved,45,0.0,31.41
676,1,40,13,2025-05-06 15:56:29.560393,Resolved,44,1.66,54.08
677,2,7,10,2023-05-06 17:32:47.560393,Resolved,40,0.0,51.03
678,1,41,15,2023-09-24 20:31:35.560393,Resolved,56,0.46,15.22
679,1,7,4,2021-11-22 10:10:19.560393,Resolved,37,0.0,11.79
680,1,27,4,2021-09-15 07:07:53.560393,Closed,33,6.03,35.94
681,2,36,13,2021-02-04 12:40:40.560393,Resolved,74,22.52,474.06
682,3,37,4,2020-10-06 00:38:16.560393,Resolved,113,60.83,1081.66
683,4,19,6,2024-04-27 19:08:51.560393,Resolved,185,107.48,1933.99
684,1,39,13,2024-01-31 12:23:03.560393,Resolved,133,0.0,10.65
685,1,24,12,2024-04-20 12:18:23.560393,Resolved,230,9.61,227.28
686,3,36,13,2023-05-14 15:02:31.560393,Resolved,57,0.0,22.67
687,1,35,6,2022-12-24 21:44:29.560393,Resolved,23,5.57,119.79
688,2,39,8,2024-09-16 11:45:19.560393,Closed,13,15.58,176.63
689,1,11,8,2023-07-18 03:43:50.560393,Closed,51,0.0,11.2
690,3,22,13,2021-12-31 00:16:42.560393,Resolved,27,175.99,5948.94
691,3,19,1,2024-09-12 01:32:13.560393,Resolved,606,0.0,92.93
692,4,11,6,2023-08-30 12:50:32.560393,Resolved,332,19.51,1175.67
693,1,46,6,2022-01-04 15:01:32.560393,Resolved,28,89.57,806.02
694,1,16,6,2022-02-19 00:16:22.560393,Resolved,189,0.0,62.66
695,3,35,6,2023-02-24 16:04:08.560393,Closed,31,102.47,1237.2
696,1,28,5,2023-09-20 05:29:12.560393,Resolved,75,3.59,64.23
697,2,42,10,2023-01-24 21:06:08.560393,Resolved,20,0.0,26.31
698,2,17,8,2023-08-15 00:28:04.560393,Resolved,20,0.0,62.56
699,1,48,4,2021-01-10 15:55:58.560393,Resolved,36,0.0,6.91
700,1,2,9,2024-05-11 23:55:59.560393,Closed,36,12.49,482.7
701,1,7,3,2021-12-02 17:53:52.560393,Resolved,13,0.0,14.14
702,1,18,9,2025-06-22 10:24:11.560393,Closed,10,17.56,577.42
703,1,37,15,2020-11-03 04:52:56.560393,Closed,26,0.0,8.62
704,3,49,14,2020-09-08 18:44:23.560393,Closed,70,10.19,240.37
705,1,48,11,2021-12-08 14:36:32.560393,Resolved,31,0.0,17.84
706,1,36,9,2023-01-24 18:46:10.560393,Resolved,32,0.0,27.83
707,4,19,12,2024-06-01 00:01:37.560393,Investigating,300,0.0,50.68
708,5,16,13,2024-04-24 02:56:48.560393,Resolved,163,12.4,202.57
709,2,22,12,2025-01-06 17:20:07.560393,Resolved,41,0.0,10.3
710,2,21,11,2022-03-27 21:23:57.560393,Resolved,2,0.0,53.5
711,2,9,7,2023-01-14 16:31:39.560393,Closed,447,2.01,34.22
712,3,30,8,2021-06-23 21:01:03.560393,Resolved,93,19.7,163.33
713,2,25,9,2021-04-22 14:09:56.560393,Resolved,126,0.0,17.13
714,2,22,6,2024-08-28 18:51:55.560393,Closed,7,21.31,1303.91
